date,taiex_close,margin_financing_twd,margin_financing_trillion_twd,foreign_net_buy_twd,foreign_net_buy_100m_twd,usdtwd,taiex_ratio,usdtwd_ratio
2020-11-10,13081.7197265625,155255338000.0,0.155255338,-3291600779.0,-32.91600779,28.62540054321289,151.89154032642944,98.22056487600106
2020-11-11,13262.1904296875,156427064000.0,0.156427064,15391636048.0,153.91636048,28.587099075317383,153.9869814193761,98.08914342020003
2020-11-12,13221.7802734375,156071770000.0,0.15607177,5600426108.0,56.00426108,28.508699417114258,153.5177800447907,97.8201355262084
2020-11-13,13273.330078125,156853069000.0,0.156853069,5213991887.0,52.13991887,28.43199920654297,154.11632361560365,97.55695884167442
2020-11-16,13551.830078125,157754775000.0,0.157754775,22870448189.0,228.70448189,28.479999542236328,157.3499805708904,97.7216594221579
2020-11-17,13593.009765625,156800962000.0,0.156800962,15099256833.0,150.99256833,28.515100479125977,157.82811695473566,97.84209909404208
2020-11-18,13773.2900390625,157701135000.0,0.157701135,21140845593.0,211.40845593,28.500999450683594,159.92134697305585,97.79371510804852
2020-11-19,13722.4296875,158629237000.0,0.158629237,-4702830873.0,-47.02830873,28.530000686645508,159.3308086262752,97.89322525373125
2020-11-20,13716.4404296875,159599827000.0,0.159599827,-4475805495.0,-44.75805495,28.48699951171875,159.26126749456105,97.74567798412144
2020-11-23,13878.009765625,160830511000.0,0.160830511,10876750165.0,108.76750165,28.52630043029785,161.13724525727326,97.88052879318376
2020-11-24,13807.1298828125,160439438000.0,0.160439438,-4776705746.0,-47.76705746,28.517900466918945,160.31426060360522,97.85170651882751
2020-11-25,13738.830078125,161199881000.0,0.161199881,-10632068345.0,-106.32068345,28.46739959716797,159.52123317641508,97.67842601062353
2020-11-26,13845.66015625,163100647000.0,0.163100647,3208563308.0,32.08563308,28.480199813842773,160.76163470303172,97.72234660172361
2020-11-27,13867.08984375,164350260000.0,0.16435026,-3217584151.0,-32.17584151,28.509700775146484,161.01045430099936,97.82357142403698
2020-11-30,13722.8896484375,166873754000.0,0.166873754,-33283065640.0,-332.8306564,28.51799964904785,159.3361492219115,97.85204683632672
2020-12-01,13885.669921875,168377017000.0,0.168377017,489596790.0,4.8959679,28.516700744628906,161.22618715147937,97.84758998600051
2020-12-02,13989.1396484375,169323847000.0,0.169323847,2544926742.0,25.44926742,28.472999572753906,162.42757171507162,97.69764086019437
2020-12-03,13977.08984375,169976743000.0,0.169976743,-6477690056.0,-64.77690056,28.44099998474121,162.28766171601387,97.58784265472781
2020-12-04,14132.4404296875,172790201000.0,0.172790201,14682560201.0,146.82560201,28.3882999420166,164.09143371861592,97.40701626043555
2020-12-07,14256.599609375,173225512000.0,0.173225512,-6911238692.0,-69.11238692,28.215999603271484,165.53304303624316,96.81581277406602
2020-12-08,14360.400390625,174748765000.0,0.174748765,4193509462.0,41.93509462,28.0,166.73827146803222,96.07466670645763
2020-12-09,14390.1396484375,176623280000.0,0.17662328,-1198365512.0,-11.98365512,28.22570037841797,167.08357329162453,96.84909844331577
2020-12-10,14249.490234375,176352340000.0,0.17635234,-14342785894.0,-143.42785894,28.243000030517578,165.4504962501875,96.9084576686589
2020-12-11,14261.6904296875,174971927000.0,0.174971927,-2130524168.0,-21.30524168,28.18670082092285,165.59215243125797,96.71528167588566
2020-12-14,14211.0498046875,177217096000.0,0.177217096,-3780427838.0,-37.80427838,28.18199920654297,165.00416532443097,96.69914931750961
2020-12-15,14068.51953125,176163466000.0,0.176163466,-16520278470.0,-165.2027847,28.11199951171875,163.34924966899078,96.45896369787424
2020-12-16,14304.4599609375,177458467000.0,0.177458467,29277268278.0,292.77268278,28.097999572753906,166.08874845352338,96.41092657394717
2020-12-17,14258.9296875,178080205000.0,0.178080205,2903894835.0,29.03894835,28.115299224853516,165.560097518596,96.4702857992903
2020-12-18,14249.9599609375,179123809000.0,0.179123809,68910166.0,0.68910166,28.128000259399414,165.45595023426617,96.51386607289116
2020-12-21,14384.9599609375,180799547000.0,0.180799547,10436251661.0,104.36251661,28.16900062561035,167.023432061784,96.6545480914111
2020-12-22,14177.4599609375,179199058000.0,0.179199058,-9986882802.0,-99.86882802,28.139999389648438,164.6141544380066,96.5550379457284
2020-12-23,14223.08984375,180885327000.0,0.180885327,683552750.0,6.8355275,28.130800247192383,165.14396193504635,96.52347349767658
2020-12-24,14280.2802734375,182324600000.0,0.1823246,3009615253.0,30.09615253,28.135000228881836,165.80799867018035,96.53788463485469
2020-12-25,14331.419921875,184261341000.0,0.184261341,5274170949.0,52.74170949,28.11400032043457,166.40177992641316,96.46582894896409
2020-12-28,14483.0703125,186790038000.0,0.186790038,12949871214.0,129.49871214,27.93899917602539,168.16258904819588,95.86535835530835
2020-12-29,14472.0498046875,185949806000.0,0.185949806,-1256508512.0,-12.56508512,28.10700035095215,168.0346301909654,96.44181038700054
2020-12-30,14687.7001953125,187131498000.0,0.187131498,26721706971.0,267.21706971,28.12459945678711,170.53854180875655,96.5021971094086
2020-12-31,14732.5302734375,187358231000.0,0.187358231,4971591203.0,49.71591203,28.06999969482422,171.059062792365,96.31485232609302
2021-01-04,14902.0302734375,190297046000.0,0.190297046,24767852178.0,247.67852178,28.054000854492188,173.02712330913735,96.25995649564338
2021-01-05,15000.0302734375,190793486000.0,0.190793486,2654131011.0,26.54131011,28.10099983215332,174.1649990061503,96.42122117829828
2021-01-06,14983.1298828125,188887027000.0,0.188887027,-148111371.0,-1.48111371,27.954999923706055,173.96876896776035,95.92026073032528
2021-01-07,15214.0,191847391000.0,0.191847391,16452629367.0,164.52629367,27.829999923706055,176.64939647300716,95.49135596824287
2021-01-08,15463.9501953125,192769659000.0,0.192769659,19714889723.0,197.14889723,27.926799774169922,179.55156231698396,95.82349930290542
2021-01-11,15557.2998046875,194744944000.0,0.194744944,-1586825248.0,-15.86825248,28.017000198364258,180.6354424377336,96.13299843473584
2021-01-12,15500.7001953125,191507530000.0,0.19150753,-6431413430.0,-64.3141343,28.020700454711914,179.9782657033638,96.14569489528333
2021-01-13,15769.98046875,195212571000.0,0.195212571,15547643077.0,155.47643077,27.97800064086914,183.10487263019573,95.99918166730575
2021-01-14,15707.1904296875,198674900000.0,0.1986749,-8927132565.0,-89.27132565,28.01799964904785,182.37581896219868,96.13642778799712
2021-01-15,15616.3896484375,195440959000.0,0.195440959,-4039399956.0,-40.39399956,27.986900329589844,181.32153322491132,96.02971861829262
2021-01-18,15612.0,195938145000.0,0.195938145,-1551401722.0,-15.51401722,27.9822998046875,181.27056512005964,96.01393312198307
2021-01-19,15877.3701171875,198027971000.0,0.198027971,6621592823.0,66.21592823,27.982200622558594,184.35177131456098,96.01359280448388
2021-01-20,15806.1796875,193231918000.0,0.193231918,-21545509864.0,-215.45509864,27.915000915527344,183.5251809084251,95.7830146096339
2021-01-21,16153.76953125,194740341000.0,0.194740341,2121669007.0,21.21669007,27.889999389648438,187.5610384158909,95.69722842156358
2021-01-22,16019.0302734375,197772542000.0,0.197772542,-34350989509.0,-343.50989509,27.958799362182617,185.99658405978474,95.93329750837198
2021-01-25,15946.5400390625,199605953000.0,0.199605953,-20976226971.0,-209.76226971,27.95159912109375,185.15490165196755,95.90859176684272
2021-01-26,15658.849609375,198171989000.0,0.198171989,-28856981467.0,-288.56981467,27.920000076293945,181.81453483355315,95.80016792050759
2021-01-27,15701.4501953125,201011072000.0,0.201011072,-5305691863.0,-53.05691863,27.917999267578125,182.3091692357653,95.79330266941774
2021-01-28,15415.8798828125,200286762000.0,0.200286762,-32542976515.0,-325.42976515,27.933000564575195,178.99341904819246,95.8447756911734
2021-01-29,15138.3095703125,198191951000.0,0.198191951,-34697887095.0,-346.97887095,27.932600021362305,175.7705566726207,95.84340133204195
2021-02-01,15410.08984375,196354794000.0,0.196354794,14587240096.0,145.87240096,28.000999450683594,178.92619104070292,96.07809605971892
2021-02-02,15760.0498046875,194807092000.0,0.194807092,9291005290.0,92.9100529,27.950300216674805,182.98956792313535,95.90413491651651
2021-02-03,15771.3203125,194467085000.0,0.194467085,-333382802.0,-3.33382802,27.857999801635742,183.12042952449085,95.58743021609703
2021-02-04,15706.2197265625,193416254000.0,0.193416254,-11697349639.0,-116.97349639,27.86400032043457,182.3645481510257,95.60801942479928
2021-02-05,15802.400390625,189952641000.0,0.189952641,-5625328575.0,-56.25328575,27.90290069580078,183.48129958122246,95.74149587473018
2021-02-17,16362.2900390625,193048987000.0,0.193048987,29725762011.0,297.25762011,28.040000915527344,189.9821651318974,96.2119193717163
2021-02-18,16424.509765625,196422393000.0,0.196422393,-3246590716.0,-32.46590716,27.918699264526367,190.70459691485922,95.79570452561408
2021-02-19,16341.3798828125,199702597000.0,0.199702597,-18928198331.0,-189.28198331,27.86079978942871,189.73937779906458,95.59703764088245
2021-02-22,16410.16015625,203048919000.0,0.203048919,-2873908839.0,-28.73908839,27.907800674438477,190.53798393762003,95.75830886810465
2021-02-23,16443.400390625,205162372000.0,0.205162372,4251709014.0,42.51709014,27.80940055847168,190.92393551780705,95.4206746414837
2021-02-24,16212.5302734375,205090123000.0,0.205090123,-23926794406.0,-239.26794406,27.850200653076172,188.24330801256025,95.56066948043794
2021-02-25,16452.1796875,207647124000.0,0.207647124,23132222991.0,231.32222991,27.649999618530273,191.02587172751032,94.87373206371346
2021-02-26,15953.7998046875,209209692000.0,0.209209692,-94407572721.0,-944.07572721,27.764999389648438,185.2391946200359,95.2683236594812
2021-03-02,15946.8798828125,207401442000.0,0.207401442,-6783497364.0,-67.83497364,27.819000244140625,185.15884756976254,95.45361344866693
2021-03-03,16211.73046875,208611375000.0,0.208611375,14107421901.0,141.07421901,27.739999771118164,188.234021499129,95.18254401597817
2021-03-04,15906.41015625,210623996000.0,0.210623996,-52515040476.0,-525.15040476,27.719999313354492,184.68895452567858,95.11391768334883
2021-03-05,15855.23046875,211431492000.0,0.211431492,-26352191942.0,-263.52191942,27.812999725341797,184.09470837683196,95.43302423996467
2021-03-08,15820.1103515625,211823369000.0,0.211823369,-16700698758.0,-167.00698758,27.927499771118164,183.68692952148604,95.82590115910176
2021-03-09,15853.08984375,214392438000.0,0.214392438,-3086876259.0,-30.86876259,28.283000946044922,184.06985363026138,97.04571033391757
2021-03-10,15911.669921875,214442225000.0,0.214442225,-3819512682.0,-38.19512682,28.25200080871582,184.75002554074663,96.93934148171228
2021-03-11,16179.5595703125,215825802000.0,0.215825802,19511991064.0,195.11991064,28.20199966430664,187.86048595338306,96.76777565013896
2021-03-12,16255.1796875,215831664000.0,0.215831664,6026199047.0,60.26199047,28.000999450683594,188.73850935698437,96.07809605971892
2021-03-15,16249.330078125,218622587000.0,0.218622587,-2974472533.0,-29.74472533,28.145700454711914,188.67058967999628,96.57459965736572
2021-03-16,16313.16015625,219279686000.0,0.219279686,-1161892191.0,-11.61892191,28.176700592041016,189.41171921710722,96.680968509571
2021-03-17,16215.8203125,219823995000.0,0.219823995,-12942654783.0,-129.42654783,28.236499786376953,188.28150857879947,96.886153783326
2021-03-18,16287.83984375,221271582000.0,0.221271582,10805395460.0,108.0539546,28.217599868774414,189.11772566369373,96.82130366602445
2021-03-19,16070.240234375,222088148000.0,0.222088148,-38761137304.0,-387.61137304,28.404699325561523,186.59118171280272,97.46328645001661
2021-03-22,16189.2197265625,225596256000.0,0.225596256,-5075845890.0,-50.7584589,28.38610076904297,187.9726498005894,97.39947037434729
2021-03-23,16177.58984375,225031013000.0,0.225031013,-5380017891.0,-53.80017891,28.3085994720459,187.8376155045542,97.13354497155044
2021-03-24,16032.1201171875,227128377000.0,0.227128377,-35772021619.0,-357.72021619,28.402999877929688,186.14856992795637,97.45745524055899
2021-03-25,16060.1396484375,228048637000.0,0.228048637,-16573118715.0,-165.73118715,28.48069953918457,186.47390404684486,97.72406127835426
2021-03-26,16305.8798828125,229766669000.0,0.229766669,23139939541.0,231.39939541,28.503299713134766,189.32718813330987,97.80160785620329
2021-03-29,16475.970703125,230197160000.0,0.23019716,8717923696.0,87.17923696,28.52750015258789,191.3021086508465,97.88464532601074
2021-03-30,16554.900390625,231312242000.0,0.231312242,11220534957.0,112.20534957,28.441099166870117,192.21855939757174,97.58818297222702
2021-03-31,16431.130859375,232107089000.0,0.232107089,-16528772639.0,-165.28772639,28.374399185180664,190.78147427879563,97.3593194540077
2021-04-01,16571.279296875,232812929000.0,0.232812929,15455553383.0,154.55553383,28.461700439453125,192.40873449313835,97.65887084355349
2021-04-07,16815.359375,236102460000.0,0.23610246,6457424297.0,64.57424297,28.350400924682617,195.24274254439808,97.27697570833325
2021-04-08,16926.439453125,239495053000.0,0.239495053,1113326398.0,11.13326398,28.37070083618164,196.5324907211403,97.34662953802751
2021-04-09,16854.099609375,240178019000.0,0.240178019,-4614873484.0,-46.14873484,,195.69255449533583,
2021-04-12,16859.69921875,242958854000.0,0.242958854,-7529123097.0,-75.29123097,28.393600463867188,195.75757142819887,97.42520361294146
2021-04-13,16824.91015625,242012027000.0,0.242012027,-1752357794.0,-17.52357794,28.413700103759766,195.35363644104976,97.49417026307002
2021-04-14,16865.970703125,240764227000.0,0.240764227,-1796076733.0,-17.96076733,28.33370018005371,195.83038948589794,97.21967147711996
2021-04-15,17076.73046875,245359107000.0,0.245359107,4310911780.0,43.1091178,28.24530029296875,198.27751617174312,96.91635041681369
2021-04-16,17158.810546875,247778385000.0,0.247778385,6101316943.0,61.01316943,,199.2305460299815,
2021-04-19,17263.279296875,253719982000.0,0.253719982,6238221715.0,62.38221715,28.12700080871582,200.44353023122966,96.5104367196299
2021-04-20,17323.869140625,254654899000.0,0.254654899,-1586708361.0,-15.86708361,28.025999069213867,201.14703748315756,96.16387570322193
2021-04-21,17202.109375,259367710000.0,0.25936771,-20261092034.0,-202.61092034,27.979999542236328,199.73328770582413,96.0060403738283
2021-04-22,17096.970703125,255100041000.0,0.255100041,2914215185.0,29.14215185,28.086299896240234,198.5125250574284,96.37078219817487
2021-04-23,17300.26953125,259846969000.0,0.259846969,19090429416.0,190.90429416,,200.87302297329214,
2021-04-26,17572.2890625,267790795000.0,0.267790795,16016229585.0,160.16229585,27.808000564575195,204.0314353582128,95.41587092909099
2021-04-27,17595.900390625,268507291000.0,0.268507291,3048711148.0,30.48711148,27.897199630737305,204.30558593420906,95.72193416309284
2021-04-28,17567.529296875,271712406000.0,0.271712406,6004883202.0,60.04883202,27.783000946044922,203.9761698313948,95.33009128558797
2021-04-29,17566.66015625,274063216000.0,0.274063216,-6300959733.0,-63.00959733,27.766000747680664,203.96607826002258,95.27175955730976
2021-05-03,17222.349609375,269119473000.0,0.269119473,-8169386416.0,-81.69386416,27.923999786376953,199.96829659150941,95.81389187811999
2021-05-04,16933.779296875,260221949000.0,0.260221949,88845109.0,0.88845109,27.893199920654297,196.6177134744362,95.70821020548044
2021-05-05,16843.439453125,260231912000.0,0.260231912,-13272002957.0,-132.72002957,27.885000228881836,195.56877967162933,95.6800751106899
2021-05-06,16994.359375,259788424000.0,0.259788424,-6915210329.0,-69.15210329,27.947999954223633,197.32110733792172,95.89624216836174
2021-05-07,17285.0,264298597000.0,0.264298597,16062518916.0,160.62518916,,200.69572880478037,
2021-05-10,17235.609375,270229503000.0,0.270229503,-2494685377.0,-24.94685377,27.731300354003906,200.12225541857856,95.152694244557
2021-05-11,16583.130859375,257587189000.0,0.257587189,-42423134418.0,-424.23134418,27.91699981689453,192.5463427068157,95.78987331615646
2021-05-12,15902.3701171875,244639968000.0,0.244639968,-12187251009.0,-121.87251009,28.02400016784668,184.64204572706427,96.15701699669937
2021-05-13,15670.099609375,236636884000.0,0.236636884,-22669904448.0,-226.69904448,27.937000274658203,181.9451583191796,95.8584996487858
2021-05-14,15827.08984375,230817194000.0,0.230817194,-13655889805.0,-136.55889805,,183.76796824125793,
2021-05-17,15353.8896484375,214595444000.0,0.214595444,33417037041.0,334.17037041,28.05419921875,178.27365189362666,96.2606371306418
2021-05-18,16145.98046875,216265090000.0,0.21626509,22134308469.0,221.34308469,27.965499877929688,187.47059979424535,95.95628857327058
2021-05-19,16132.66015625,218632614000.0,0.218632614,-29381563048.0,-293.81563048,27.890899658203125,187.31593795883342,95.70031745732565
2021-05-20,16042.3603515625,216571322000.0,0.216571322,-17109308500.0,-171.093085,27.95050048828125,186.26746904864035,95.90482209608223
2021-05-21,16302.0595703125,219988990000.0,0.21998899,17446282338.0,174.46282338,,189.28283057464924,
2021-05-24,16338.2900390625,222034058000.0,0.222034058,-135904573.0,-1.35904573,28.012399673461914,189.70350169589423,96.11721293842629
2021-05-25,16595.669921875,222993954000.0,0.222993954,-1184015725.0,-11.84015725,27.820499420166016,192.69193346683687,95.45875747855885
2021-05-26,16643.689453125,225719102000.0,0.225719102,1950381083.0,19.50381083,27.667999267578125,193.249487115728,94.93549314525293
2021-05-27,16601.609375,226935645000.0,0.226935645,-12340267525.0,-123.40267525,27.78700065612793,192.76089631749488,95.34381524320037
2021-05-28,16870.859375,233365365000.0,0.233365365,18694643673.0,186.94643673,,195.88715174015542,
2021-05-31,17068.4296875,234047805000.0,0.234047805,13131089638.0,131.31089638,27.516700744628906,198.18113599571663,94.41635188934131
2021-06-01,17162.380859375,240126099000.0,0.240126099,2022800862.0,20.22800862,27.58180046081543,199.27200084451712,94.63972451560223
2021-06-02,17165.0390625,240498196000.0,0.240498196,-9446139673.0,-94.46139673,27.54400062561035,199.30286517853406,94.51002428099912
2021-06-03,17246.16015625,245958470000.0,0.24595847,8149071626.0,81.49071626,27.62380027770996,200.24476029173033,94.78383588738343
2021-06-04,17147.41015625,246356191000.0,0.246356191,-16649837346.0,-166.49837346,,199.0981763623423,
2021-06-07,17083.91015625,245921177000.0,0.245921177,-7821698380.0,-78.2169838,27.622800827026367,198.36087935458391,94.78040653412216
2021-06-08,17076.2109375,247496957000.0,0.247496957,-6174764978.0,-61.74764978,27.58690071105957,198.2714839066083,94.65722468854241
2021-06-09,16966.220703125,247956857000.0,0.247956857,-14822988757.0,-148.22988757,27.779499053955078,196.99438988003618,95.31807546003891
2021-06-10,17159.220703125,248038908000.0,0.248038908,18303178018.0,183.03178018,27.5575008392334,199.23530834456162,94.55634672829555
2021-06-11,17213.51953125,251459915000.0,0.251459915,10663066297.0,106.63066297,,199.8657707619057,
2021-06-15,17371.2890625,256269364000.0,0.256269364,14285546665.0,142.85546665,27.561199188232422,201.69762908168627,94.56903664427574
2021-06-16,17307.859375,253970327000.0,0.253970327,-18181796580.0,-181.8179658,27.67799949645996,200.96114847071308,94.96980631156761
2021-06-17,17390.609375,260074832000.0,0.260074832,-6714953398.0,-67.14953398,27.684999465942383,201.921956776099,94.99382487353114
2021-06-18,17318.5390625,262606750000.0,0.26260675,-15813932136.0,-158.13932136,,201.08515007130433,
2021-06-21,17062.98046875,263972139000.0,0.263972139,-33278628535.0,-332.78628535,27.947500228881836,198.11786524486632,95.89452749173111
2021-06-22,17075.55078125,264833958000.0,0.264833958,-10788215856.0,-107.88215856,27.950300216674805,198.2638188479031,95.90413491651651
2021-06-23,17336.7109375,262707409000.0,0.262707409,10955989945.0,109.55989945,28.034700393676758,201.29614328489268,96.1937320192104
2021-06-24,17407.9609375,269060717000.0,0.269060717,4000769429.0,40.00769429,27.906099319458008,202.12342536052708,95.75247111407973
2021-06-25,17502.990234375,272030069000.0,0.272030069,8796583711.0,87.96583711,,203.22680829336673,
2021-06-28,17590.970703125,280289200000.0,0.2802892,5375005044.0,53.75005044,27.81599998474121,204.2483474484936,95.44331884431581
2021-06-29,17598.189453125,276613307000.0,0.276613307,-14334288786.0,-143.34288786,27.875900268554688,204.33216418510392,95.6488509801373
2021-06-30,17755.4609375,286850018000.0,0.286850018,20437547423.0,204.37547423,27.81800079345703,206.1582396943229,95.45018409540566
2021-07-01,17713.939453125,284114788000.0,0.284114788,-17967550398.0,-179.67550398,27.878999710083008,205.6761347149942,95.65948590198764
2021-07-02,17710.150390625,289131431000.0,0.289131431,-19989559906.0,-199.89559906,,205.63213999934914,
2021-07-05,17919.330078125,298062239000.0,0.298062239,11528688446.0,115.28688446,27.968799591064453,208.0609204352166,95.96761067468664
2021-07-06,17913.0703125,298634866000.0,0.298634866,119632366.0,1.19632366,27.896900177001953,207.9882384436484,95.72090666602791
2021-07-07,17850.689453125,295537905000.0,0.295537905,-11685968917.0,-116.85968917,27.88159942626953,207.26393575138724,95.66840614720734
2021-07-08,17866.08984375,299350679000.0,0.299350679,-3814097184.0,-38.14097184,27.959999084472656,207.44274932502697,95.93741404119896
2021-07-09,17661.48046875,295462211000.0,0.295462211,-41143943543.0,-411.43943543,,205.06703468019526,
2021-07-12,17814.330078125,299252325000.0,0.299252325,15466781595.0,154.66781595,27.959199905395508,206.8417679027027,95.93467186750341
2021-07-13,17847.51953125,293348324000.0,0.293348324,23164457975.0,231.64457975,28.01919937133789,207.22712986298936,96.14054432082412
2021-07-14,17845.75,291249246000.0,0.291249246,15311732728.0,153.11732728,27.96660041809082,207.20658387722932,95.96006478859836
2021-07-15,18034.189453125,296486929000.0,0.296486929,16434357982.0,164.34357982,27.87969970703125,209.39454993916144,95.661887758184
2021-07-16,17895.25,295688780000.0,0.29568878,-22544083711.0,-225.44083711,,207.78132721398586,
2021-07-19,17789.25,299927555000.0,0.299927555,-42404794526.0,-424.04794526,28.077299118041992,206.55056370497192,96.33989838512149
2021-07-20,17528.740234375,295615548000.0,0.295615548,-25571806597.0,-255.71806597,27.999099731445312,203.5257909382451,96.07157767069556
2021-07-21,17458.7890625,293773592000.0,0.293773592,-15896528699.0,-158.96528699,27.961599349975586,202.71358952544784,95.9429049331574
2021-07-22,17572.330078125,294621287000.0,0.294621287,35927560979.0,359.27560979,27.99570083618164,204.0319115896708,96.0599152517803
2021-07-23,17572.919921875,296455441000.0,0.296455441,2539243014.0,25.39243014,,204.03876025159082,
2021-07-26,17403.560546875,298020214000.0,0.298020214,-17761293539.0,-177.61293539,28.047199249267578,202.07233252838876,96.23661856867827
2021-07-27,17269.869140625,296570707000.0,0.296570707,-3565491500.0,-35.654915,28.02389907836914,200.52004475215045,96.15667013463288
2021-07-28,17135.220703125,289517961000.0,0.289517961,-22015014415.0,-220.15014415,27.89900016784668,198.95664490855847,95.72811223461699
2021-07-29,17402.810546875,291602781000.0,0.291602781,19137651716.0,191.37651716,27.844999313354492,202.0636242960137,95.54282244543123
2021-07-30,17247.41015625,291466562000.0,0.291466562,-17368927876.0,-173.68927876,,200.2592740123555,
2021-08-02,17503.279296875,291966515000.0,0.291966515,24571426137.0,245.71426137,27.920900344848633,203.2301645912613,95.80325695626965
2021-08-03,17553.759765625,292985833000.0,0.292985833,939099728.0,9.39099728,27.850299835205078,203.8162921276332,95.56100979793713
2021-08-04,17623.890625,293619248000.0,0.293619248,10619320741.0,106.19320741,27.71470069885254,204.63057988777038,95.09573687541022
2021-08-05,17603.119140625,293909481000.0,0.293909481,4902550907.0,49.02550907,27.72640037536621,204.3894026708194,95.13588125118252
2021-08-06,17526.279296875,293561681000.0,0.293561681,-8542208839.0,-85.42208839,,203.49721705076433,
2021-08-09,17485.150390625,290197545000.0,0.290197545,-7007743666.0,-70.07743666,27.785600662231445,203.0196702868195,95.33901153080767
2021-08-10,17323.640625,285274027000.0,0.285274027,-6415486630.0,-64.1548663,27.826200485229492,201.14438419360576,95.47831919019617
2021-08-11,17227.1796875,278085058000.0,0.278085058,6549226618.0,65.49226618,27.791500091552734,200.02437851511257,95.35925387744342
2021-08-12,17219.939453125,280174691000.0,0.280174691,5144221487.0,51.44221487,27.796499252319336,199.94031232392902,95.37640718831712
2021-08-13,16982.109375,277783137000.0,0.277783137,-23642154702.0,-236.42154702,,197.1788728757951,
2021-08-16,16858.76953125,273298269000.0,0.273298269,5147739728.0,51.47739728,27.78969955444336,195.7467768484839,95.35307580591929
2021-08-17,16661.359375,269314502000.0,0.269314502,-8733907481.0,-87.33907481,27.89940071105957,193.45465216337777,95.7294865937484
2021-08-18,16826.26953125,270077735000.0,0.270077735,-2235426527.0,-22.35426527,27.842199325561523,195.36942011222962,95.53321502064583
2021-08-19,16375.400390625,267133785000.0,0.267133785,-49688576679.0,-496.88576679,28.01799964904785,190.13438911579806,96.13642778799712
2021-08-20,16341.9404296875,265704696000.0,0.265704696,-12994928051.0,-129.94928051,,189.7458862956574,
2021-08-23,16741.83984375,270259633000.0,0.270259633,14622052654.0,146.22052654,27.901199340820312,194.38910899475363,95.73565812070525
2021-08-24,16818.73046875,268544853000.0,0.268544853,-11270348511.0,-112.70348511,27.89310073852539,195.28188423470908,95.70786988798122
2021-08-25,17045.859375,269299032000.0,0.269299032,17107527667.0,171.07527667,27.884899139404297,197.9190726276785,95.67972824862339
2021-08-26,17066.9609375,271668828000.0,0.271668828,-15665754493.0,-156.65754493,27.91659927368164,198.16408237398207,95.78849895702504
2021-08-27,17209.9296875,269534976000.0,0.269534976,18233069953.0,182.33069953,,199.8240891704853,
2021-08-30,17396.51953125,269995592000.0,0.269995592,21248387243.0,212.48387243,27.72920036315918,201.99057946142983,95.14548867596794
2021-08-31,17490.2890625,268234002000.0,0.268234002,25050225709.0,250.50225709,27.568700790405273,203.07933528520198,94.59477642743721
2021-09-01,17473.990234375,267554611000.0,0.267554611,14474578490.0,144.7457849,27.671600341796875,202.89008997486292,94.94784928830121
2021-09-02,17319.759765625,267304376000.0,0.267304376,-2307414740.0,-23.0741474,27.62660026550293,201.0993236266023,94.79344331216886
2021-09-03,17516.919921875,268328004000.0,0.268328004,32088019893.0,320.88019893,,203.3885455675834,
2021-09-06,17495.30078125,266960555000.0,0.266960555,7666042064.0,76.66042064,27.533100128173828,203.1375262338335,94.47262207892237
2021-09-07,17428.869140625,265162531000.0,0.265162531,6690800894.0,66.90800894,27.59119987487793,202.3661900156714,94.67197614321974
2021-09-08,17270.490234375,262952042000.0,0.262952042,-1072311064.0,-10.72311064,27.670700073242188,200.52725625708607,94.94476025253914
2021-09-09,17304.330078125,263146821000.0,0.263146821,-637610085.0,-6.37610085,27.629600524902344,200.92016988763547,94.80373791651998
2021-09-10,17474.5703125,264265779000.0,0.264265779,14973318520.0,149.7331852,,202.89682524834052,
2021-09-13,17446.310546875,264653896000.0,0.264653896,-555252442.0,-5.55252442,27.639400482177734,202.5687017737694,94.83736390326894
2021-09-14,17434.900390625,264274494000.0,0.264274494,6542960194.0,65.42960194,27.63559913635254,202.43621871768784,94.82432058065496
2021-09-15,17354.0,264050373000.0,0.264050373,1864531825.0,18.64531825,27.612699508666992,201.49688618328946,94.745746505741
2021-09-16,17278.69921875,264266555000.0,0.264266555,-4981326651.0,-49.81326651,27.69300079345703,200.62257058175413,95.02127933332325
2021-09-17,17276.7890625,264378901000.0,0.264378901,1622490261.0,16.22490261,,200.60039180242381,
2021-09-22,16925.8203125,263579380000.0,0.26357938,-35557987188.0,-355.57987188,27.703899383544922,196.52530189389316,95.05867499083269
2021-09-23,17078.220703125,263626185000.0,0.263626185,3591359479.0,35.91359479,27.684999465942383,198.29481924805094,94.99382487353114
2021-09-24,17260.189453125,265237980000.0,0.26523798,7909163814.0,79.09163814,,200.40765412805933,
2021-09-27,17313.76953125,266204586000.0,0.266204586,10780617291.0,107.80617291,27.654199600219727,201.02977115604395,94.88814320089159
2021-09-28,17181.439453125,266685702000.0,0.266685702,-13955318242.0,-139.55318242,27.738100051879883,199.49328972867391,95.17602562695483
2021-09-29,16855.4609375,265575908000.0,0.265575908,-35505467759.0,-355.05467759,27.812400817871094,195.70836084420418,95.43096924583483
2021-09-30,16934.76953125,266014824000.0,0.266014824,-7887959035.0,-78.87959035,27.836599349975586,196.62921106249394,95.51400017107498
2021-10-01,16570.890625,259424153000.0,0.259424153,-39645844976.0,-396.45844976,,192.40422163313147,
2021-10-04,16408.349609375,253184985000.0,0.253184985,-3111242903.0,-31.11242903,27.882299423217773,190.51696172040204,95.67080800340369
