date,total_buy,total_sell,daily_net,cumulative_net,bsa_net,bsa_cumulative,continuous_net,continuous_cumulative,huge_net,huge_cumulative
2023-03-13,28686.8,23019.67,5667.14,2314851.4799999986,5252.27,1719636.3399999996,3118.1899999999996,1219509.2899999986,2134.08,500126.8599999992
2023-03-14,26605.519999999997,25174.67,1430.84,2316282.3199999984,2451.38,1722087.7199999995,1755.96,1221265.2499999986,695.4300000000003,500822.28999999916
2023-03-15,22685.82,19284.92,3400.89,2319683.2099999986,3073.94,1725161.6599999995,2737.77,1224003.0199999986,336.1800000000003,501158.46999999916
2023-03-16,24807.760000000002,21918.82,2888.94,2322572.1499999985,2376.96,1727538.6199999994,1882.1999999999998,1225885.2199999986,494.7600000000002,501653.22999999917
2023-03-17,30447.95,25362.73,5085.21,2327657.3599999985,4365.73,1731904.3499999994,3551.9400000000005,1229437.1599999985,813.79,502467.01999999915
2023-03-20,25249.510000000002,25497.78,-248.27,2327409.0899999985,-239.12,1731665.2299999993,-93.00999999999931,1229344.1499999985,-146.10999999999967,502320.90999999916
2023-03-21,21506.92,17765.93,3740.99,2331150.0799999987,1804.44,1733469.6699999992,1445.2599999999998,1230789.4099999985,359.1800000000003,502680.08999999915
2023-03-22,22724.32,19789.96,2934.36,2334084.4399999985,3212.71,1736682.3799999992,2755.02,1233544.4299999985,457.6900000000005,503137.77999999915
2023-03-23,33602.05,25673.16,7928.91,2342013.3499999987,7208.1,1743890.4799999993,6165.68,1239710.1099999985,1042.4099999999999,504180.18999999913
2023-03-24,25727.52,24871.71,855.81,2342869.1599999988,565.82,1744456.2999999993,1983.3900000000003,1241693.4999999984,-1417.5800000000008,502762.6099999991
2023-03-27,29169.42,28016.14,1153.28,2344022.4399999985,90.51,1744546.8099999994,-473.6800000000003,1241219.8199999984,564.1899999999996,503326.7999999991
2023-03-28,23813.91,19996.18,3817.74,2347840.179999999,2670.18,1747216.9899999993,2330.6899999999996,1243550.5099999984,339.47999999999956,503666.2799999991
2023-03-29,33409.759999999995,31564.75,1845.0,2349685.179999999,1064.04,1748281.0299999993,550.5599999999995,1244101.0699999984,513.4799999999996,504179.7599999991
2023-03-30,28141.16,26431.440000000002,1709.71,2351394.8899999987,776.42,1749057.4499999993,1692.29,1245793.3599999985,-915.8599999999997,503263.8999999991
2023-03-31,31241.75,28606.989999999998,2634.76,2354029.6499999985,2095.38,1751152.8299999991,2881.84,1248675.1999999986,-786.4499999999998,502477.4499999991
2023-04-03,24503.22,21657.38,2845.85,2356875.4999999986,1771.82,1752924.6499999992,1244.9799999999996,1249920.1799999985,526.8300000000008,503004.2799999991
2023-04-04,23183.78,21317.56,1866.22,2358741.719999999,1302.39,1754227.039999999,939.4200000000001,1250859.5999999985,362.96999999999935,503367.24999999907
2023-04-06,19954.440000000002,18088.800000000003,1865.64,2360607.359999999,1367.8,1755594.8399999992,836.2799999999997,1251695.8799999985,531.5200000000004,503898.7699999991
2023-04-11,25541.11,24042.03,1499.08,2362106.439999999,1256.85,1756851.6899999992,1539.75,1253235.6299999985,-282.89999999999964,503615.86999999906
2023-04-12,23095.67,22878.239999999998,217.44,2362323.879999999,69.08,1756920.7699999993,-458.1799999999994,1252777.4499999986,527.25,504143.11999999906
2023-04-13,23869.979999999996,19555.34,4314.64,2366638.519999999,2516.56,1759437.3299999994,1757.83,1254535.2799999986,758.7299999999996,504901.84999999905
2023-04-14,20363.51,16396.34,3967.16,2370605.6799999992,2588.64,1762025.9699999993,1897.71,1256432.9899999986,690.9299999999994,505592.77999999904
2023-04-17,28959.09,21803.440000000002,7155.65,2377761.329999999,5467.86,1767493.8299999994,5107.62,1261540.6099999987,360.22999999999956,505953.009999999
2023-04-18,19652.72,18608.78,1043.94,2378805.269999999,110.87,1767604.6999999995,-3.1099999999996726,1261537.4999999986,113.99000000000069,506066.999999999
2023-04-19,19231.510000000002,19873.93,-642.43,2378162.839999999,-740.34,1766864.3599999994,-996.02,1260541.4799999986,255.6800000000003,506322.679999999
2023-04-20,19352.940000000002,18127.159999999996,1225.77,2379388.609999999,1627.81,1768492.1699999995,900.6700000000001,1261442.1499999985,727.1400000000003,507049.819999999
2023-04-21,20574.059999999998,22788.25,-2214.18,2377174.429999999,-1729.11,1766763.0599999994,-1406.2200000000003,1260035.9299999985,-322.89999999999964,506726.919999999
2023-04-24,18835.41,17686.77,1148.64,2378323.069999999,946.24,1767709.2999999993,95.65000000000009,1260131.5799999984,850.5900000000001,507577.509999999
2023-04-25,21905.699999999997,20783.15,1122.54,2379445.609999999,480.41,1768189.7099999993,32.86999999999989,1260164.4499999986,447.5500000000002,508025.059999999
2023-04-26,20760.199999999997,17200.309999999998,3559.89,2383005.499999999,2000.09,1770189.7999999993,1435.8899999999999,1261600.3399999985,564.1900000000005,508589.249999999
2023-04-27,20903.03,18727.339999999997,2175.69,2385181.189999999,1679.17,1771868.9699999993,-30.56999999999971,1261569.7699999984,1709.7299999999996,510298.979999999
2023-04-28,19785.32,18110.32,1674.99,2386856.1799999992,1531.31,1773400.2799999993,1319.2300000000005,1262888.9999999984,212.09000000000015,510511.069999999
2023-05-02,13114.59,11774.82,1339.78,2388195.959999999,1701.84,1775102.1199999994,1478.6100000000001,1264367.6099999985,223.22000000000025,510734.289999999
2023-05-03,13839.990000000002,11423.25,2416.74,2390612.6999999993,1580.14,1776682.2599999993,290.1700000000001,1264657.7799999984,1289.96,512024.249999999
2023-05-04,37.95,14.62,23.34,2390636.039999999,10.99,1776693.2499999993,7.3500000000000005,1264665.1299999985,3.6399999999999997,512027.889999999
2023-05-05,20220.85,20310.69,-89.84,2390546.1999999993,-209.27,1776483.9799999993,700.4099999999999,1265365.5399999984,-909.6799999999994,511118.20999999903
2023-05-08,24176.17,19246.22,4929.94,2395476.139999999,3639.81,1780123.7899999993,2859.88,1268225.4199999983,779.9399999999996,511898.14999999903
2023-05-09,24734.67,27418.739999999998,-2684.07,2392792.0699999994,-1870.42,1778253.3699999994,-1533.2300000000005,1266692.1899999983,-337.1900000000005,511560.95999999903
2023-05-10,19523.0,18597.86,925.14,2393717.2099999995,694.98,1778948.3499999994,428.3299999999999,1267120.5199999984,266.65000000000055,511827.60999999905
2023-05-11,17936.3,17343.48,592.8,2394310.0099999993,415.49,1779363.8399999994,-251.57999999999947,1266868.9399999983,667.0799999999999,512494.6899999991
2023-05-12,19516.120000000003,19043.449999999997,472.68,2394782.6899999995,92.34,1779456.1799999995,-332.3299999999999,1266536.6099999982,424.65999999999985,512919.34999999905
2023-05-15,21970.370000000003,17243.32,4727.05,2399509.7399999993,3026.42,1782482.5999999994,2783.57,1269320.1799999983,242.84000000000015,513162.1899999991
2023-05-16,14065.400000000001,13910.369999999999,155.01,2399664.749999999,-261.7,1782220.8999999994,449.0,1269769.1799999983,-710.6899999999996,512451.49999999907
2023-05-17,18831.809999999998,19069.14,-237.33,2399427.419999999,-534.71,1781686.1899999995,-722.5299999999997,1269046.6499999983,187.82000000000062,512639.3199999991
2023-05-18,22628.21,20303.38,2324.84,2401752.259999999,1630.93,1783317.1199999994,658.0,1269704.6499999983,972.9199999999992,513612.23999999906
2023-05-19,19018.800000000003,18186.93,831.87,2402584.129999999,10.88,1783327.9999999993,-161.60999999999967,1269543.0399999982,172.48999999999978,513784.72999999905
2023-05-22,19522.370000000003,15338.66,4183.71,2406767.839999999,2973.3,1786301.2999999993,2581.2300000000005,1272124.2699999982,392.0799999999999,514176.80999999907
2023-05-23,14461.4,15041.779999999999,-580.37,2406187.469999999,-550.76,1785750.5399999993,-156.11000000000013,1271968.159999998,-394.6600000000003,513782.1499999991
2023-05-24,16953.89,17714.82,-760.91,2405426.5599999987,-945.01,1784805.5299999993,-1155.06,1270813.099999998,210.03999999999996,513992.1899999991
2023-05-25,24234.769999999997,23711.309999999998,523.46,2405950.0199999986,-786.75,1784018.7799999993,-1555.46,1269257.639999998,768.71,514760.8999999991
2023-05-29,24817.83,24027.36,790.47,2406740.489999999,1362.44,1785381.2199999993,1108.92,1270366.559999998,253.51999999999953,515014.4199999991
2023-05-30,21144.12,18754.28,2389.83,2409130.319999999,1146.87,1786528.0899999994,183.65000000000055,1270550.2099999979,963.2199999999993,515977.6399999991
2023-05-31,23291.620000000003,23847.510000000002,-555.9,2408574.419999999,-442.24,1786085.8499999994,-19.590000000000146,1270530.6199999978,-422.6400000000003,515554.99999999907
2023-06-01,21876.410000000003,20046.120000000003,1830.3,2410404.719999999,264.94,1786350.7899999993,108.55000000000018,1270639.1699999978,156.3800000000001,515711.3799999991
2023-06-02,28606.57,23884.370000000003,4722.21,2415126.929999999,2513.86,1788864.6499999994,3666.2,1274305.3699999978,-1152.3499999999995,514559.0299999991
2023-06-05,17708.25,16322.5,1385.76,2416512.6899999985,609.78,1789474.4299999995,1117.4,1275422.7699999977,-507.6299999999992,514051.3999999991
2023-06-06,19298.95,17369.370000000003,1929.58,2418442.2699999986,1467.53,1790941.9599999995,1778.5399999999995,1277201.3099999977,-311.0100000000002,513740.3899999991
2023-06-07,17658.26,16624.5,1033.76,2419476.0299999984,1072.44,1792014.3999999994,1227.15,1278428.4599999976,-154.71000000000004,513585.67999999906
2023-06-08,16397.97,13676.099999999999,2721.88,2422197.9099999983,2594.39,1794608.7899999993,1625.6,1280054.0599999977,968.7900000000004,514554.46999999904
2023-06-09,16600.920000000002,13782.18,2818.73,2425016.6399999983,1965.06,1796573.8499999994,1532.62,1281586.6799999978,432.4500000000003,514986.91999999905
2023-06-12,13809.44,13078.560000000001,730.88,2425747.519999998,1094.22,1797668.0699999994,1154.5100000000002,1282741.1899999978,-60.289999999999964,514926.6299999991
2023-06-13,21313.41,17915.4,3398.03,2429145.549999998,2884.1,1800552.1699999995,3208.1199999999994,1285949.309999998,-324.02999999999975,514602.59999999905
2023-06-14,18539.870000000003,19225.300000000003,-685.44,2428460.109999998,-238.66,1800313.5099999995,603.4399999999996,1286552.749999998,-842.0900000000001,513760.509999999
2023-06-15,28705.410000000003,22347.09,6358.34,2434818.449999998,5884.34,1806197.8499999996,4029.3899999999994,1290582.1399999978,1854.9400000000005,515615.449999999
2023-06-16,27569.72,24634.879999999997,2934.85,2437753.299999998,3701.97,1809899.8199999996,3188.0600000000004,1293770.1999999979,513.9099999999999,516129.359999999
2023-06-19,17829.48,17055.77,773.7,2438526.999999998,1314.35,1811214.1699999997,987.23,1294757.4299999978,327.1199999999999,516456.479999999
2023-06-20,17076.370000000003,19676.1,-2599.73,2435927.269999998,738.38,1811952.5499999996,78.76999999999998,1294836.1999999979,659.6100000000006,517116.089999999
2023-06-21,18243.5,18808.870000000003,-565.36,2435361.9099999983,-95.01,1811857.5399999996,-1084.46,1293751.739999998,989.4399999999996,518105.529999999
2023-06-23,14518.91,13430.91,1088.0,2436449.9099999983,368.51,1812226.0499999996,-226.9699999999998,1293524.769999998,595.4800000000005,518701.00999999896
2023-06-26,16752.91,14965.27,1787.64,2438237.5499999984,603.25,1812829.2999999996,656.81,1294181.579999998,-53.559999999999945,518647.44999999896
2023-06-27,17992.440000000002,15373.72,2618.72,2440856.2699999986,904.27,1813733.5699999996,1102.0900000000001,1295283.669999998,-197.8199999999997,518449.62999999896
2023-06-28,14850.44,13606.05,1244.38,2442100.6499999985,587.5,1814321.0699999996,225.26999999999998,1295508.939999998,362.23,518811.85999999894
2023-06-29,15104.61,15555.48,-450.87,2441649.7799999984,152.32,1814473.3899999997,116.0300000000002,1295624.969999998,36.289999999999964,518848.1499999989
2023-06-30,15241.29,13434.14,1807.14,2443456.9199999985,2093.95,1816567.3399999996,1470.2800000000002,1297095.2499999981,623.6700000000001,519471.8199999989
2023-07-03,18072.95,14547.22,3525.74,2446982.6599999988,2299.8,1818867.1399999997,1682.0800000000004,1298777.3299999982,617.7200000000003,520089.5399999989
2023-07-04,13014.599999999999,12172.27,842.33,2447824.989999999,1134.31,1820001.4499999997,1099.1,1299876.4299999983,35.20999999999958,520124.7499999989
2023-07-05,12010.5,13597.55,-1587.07,2446237.919999999,-1924.85,1818076.5999999996,-751.5799999999999,1299124.8499999982,-1173.2600000000002,518951.4899999989
2023-07-06,18867.7,20684.1,-1816.4,2444421.519999999,-3128.5,1814948.0999999996,-2751.44,1296373.4099999983,-377.0600000000004,518574.4299999989
2023-07-07,20684.38,19306.88,1377.52,2445799.039999999,959.58,1815907.6799999997,1048.7699999999995,1297422.1799999983,-89.19999999999982,518485.2299999989
2023-07-10,15367.66,15015.95,351.7,2446150.7399999993,41.2,1815948.8799999997,59.6899999999996,1297481.8699999982,-18.479999999999563,518466.7499999989
2023-07-11,14247.57,14309.849999999999,-62.28,2446088.4599999995,-263.12,1815685.7599999995,348.1700000000001,1297830.0399999982,-611.29,517855.4599999989
2023-07-12,15259.09,14481.43,777.66,2446866.1199999996,713.3,1816399.0599999996,1465.13,1299295.169999998,-751.8299999999999,517103.6299999989
2023-07-13,26712.3,22548.17,4164.12,2451030.2399999998,4501.86,1820900.9199999997,4934.889999999999,1304230.059999998,-433.0199999999995,516670.6099999989
2023-07-14,19358.67,18484.03,874.64,2451904.88,1681.88,1822582.7999999996,1450.13,1305680.1899999978,231.75,516902.3599999989
2023-07-18,18993.28,19984.02,-990.73,2450914.15,-714.38,1821868.4199999997,-998.4900000000007,1304681.6999999979,284.09999999999945,517186.45999999886
2023-07-19,18307.1,15548.11,2758.99,2453673.14,860.26,1822728.6799999997,859.8000000000002,1305541.499999998,0.4600000000000364,517186.9199999989
2023-07-20,14981.11,14785.23,195.88,2453869.02,1.96,1822730.6399999997,364.65999999999985,1305906.1599999978,-362.6999999999998,516824.21999999887
2023-07-21,12661.09,11136.32,1524.78,2455393.8,1458.38,1824189.0199999996,1088.78,1306994.9399999978,369.59000000000015,517193.8099999989
2023-07-24,15391.9,16127.57,-735.66,2454658.1399999997,-710.97,1823478.0499999996,-1505.9899999999998,1305488.9499999979,795.0100000000002,517988.8199999989
2023-07-25,34332.61,25285.579999999998,9047.03,2463705.1699999995,8518.4,1831996.4499999995,6814.2,1312303.1499999978,1704.2000000000007,519693.0199999989
2023-07-26,14874.93,14580.830000000002,294.09,2463999.2599999993,515.6,1832512.0499999996,454.3299999999999,1312757.479999998,61.26999999999953,519754.28999999893
2023-07-27,22975.82,20092.739999999998,2883.08,2466882.3399999994,3374.6,1835886.6499999997,3019.64,1315777.1199999978,354.96000000000004,520109.24999999895
2023-07-28,30437.79,24154.97,6282.83,2473165.1699999995,4591.96,1840478.6099999996,5213.5999999999985,1320990.7199999979,-621.6400000000003,519487.60999999894
2023-07-31,35660.55,33165.53,2495.02,2475660.1899999995,2379.61,1842858.2199999997,4021.2400000000007,1325011.9599999979,-1641.6299999999992,517845.97999999893
2023-08-01,23726.15,24532.949999999997,-806.8,2474853.3899999997,829.32,1843687.5399999998,1433.3200000000006,1326445.279999998,-604.0,517241.97999999893
2023-08-02,20581.120000000003,21864.42,-1283.3,2473570.09,-879.82,1842807.7199999997,-1076.5899999999992,1325368.6899999978,196.77000000000044,517438.74999999895
2023-08-03,18339.22,18400.35,-61.14,2473508.9499999997,-853.28,1841954.4399999997,-739.3000000000002,1324629.3899999978,-113.97000000000025,517324.779999999
2023-08-04,21343.56,19903.86,1439.7,2474948.65,2000.31,1843954.7499999998,898.2800000000002,1325527.6699999978,1102.0300000000007,518426.809999999
2023-08-07,14252.65,12554.009999999998,1698.64,2476647.29,1204.68,1845159.4299999997,557.2,1326084.8699999978,647.48,519074.289999999
2023-08-08,19458.11,20194.160000000003,-736.05,2475911.24,-1155.03,1844004.3999999997,-1533.1900000000005,1324551.6799999978,378.15999999999985,519452.44999999896
2023-08-09,14783.45,12827.96,1955.48,2477866.72,1110.18,1845114.5799999996,422.42999999999984,1324974.1099999978,687.75,520140.19999999896
2023-08-10,16886.510000000002,13744.759999999998,3141.75,2481008.47,1982.35,1847096.9299999997,1018.81,1325992.9199999978,963.5300000000002,521103.729999999
2023-08-11,19654.96,18796.47,858.5,2481866.97,675.3,1847772.2299999997,495.46000000000004,1326488.3799999978,179.82999999999993,521283.559999999
2023-08-14,22802.28,19249.79,3552.48,2485419.45,1231.82,1849004.0499999998,387.2399999999998,1326875.6199999978,844.5799999999999,522128.139999999
2023-08-15,16741.75,15261.670000000002,1480.08,2486899.5300000003,640.55,1849644.5999999999,22.559999999999945,1326898.1799999978,617.9899999999998,522746.129999999
2023-08-16,18860.32,17367.96,1492.36,2488391.89,672.86,1850317.46,-410.77000000000044,1326487.4099999978,1083.63,523829.759999999
2023-08-17,25207.02,20967.08,4239.94,2492631.83,2250.42,1852567.88,1827.0,1328314.4099999978,423.4299999999994,524253.189999999
2023-08-18,20480.839999999997,18830.22,1650.63,2494282.46,30.69,1852598.5699999998,-604.4200000000005,1327709.989999998,635.1099999999997,524888.299999999
2023-08-21,21946.88,21064.57,882.31,2495164.77,1127.12,1853725.69,-853.6700000000001,1326856.319999998,1980.8000000000002,526869.099999999
2023-08-22,21126.25,17181.15,3945.1,2499109.87,1712.49,1855438.18,931.8200000000002,1327788.139999998,780.6700000000001,527649.7699999991
2023-08-23,18636.15,15349.2,3286.95,2502396.8200000003,1474.88,1856913.0599999998,1131.5499999999997,1328919.689999998,343.3199999999997,527993.089999999
2023-08-24,24089.18,19228.94,4860.23,2507257.0500000003,3771.23,1860684.2899999998,3393.6699999999996,1332313.359999998,377.5600000000004,528370.6499999991
2023-08-25,17197.93,14859.34,2338.59,2509595.64,1312.56,1861996.8499999999,1031.5,1333344.859999998,281.05999999999995,528651.7099999991
2023-08-28,20179.239999999998,18557.64,1621.6,2511217.24,1217.18,1863214.0299999998,803.81,1334148.669999998,413.3699999999999,529065.0799999991
2023-08-29,22232.73,17374.190000000002,4858.55,2516075.79,3111.71,1866325.7399999998,2699.4200000000005,1336848.089999998,412.27999999999975,529477.3599999992
2023-08-30,24959.579999999998,22236.23,2723.34,2518799.13,1474.25,1867799.9899999998,1510.8999999999996,1338358.989999998,-36.649999999999636,529440.7099999991
2023-08-31,22209.72,18602.940000000002,3606.78,2522405.9099999997,2982.96,1870782.9499999997,2072.4500000000003,1340431.4399999978,910.5099999999993,530351.2199999992
2023-09-04,32075.04,24222.68,7852.36,2530258.2699999996,6145.33,1876928.2799999998,4868.1900000000005,1345299.6299999978,1277.1400000000003,531628.3599999992
2023-09-05,18730.699999999997,18278.300000000003,452.4,2530710.6699999995,-354.94,1876573.3399999999,204.23999999999978,1345503.8699999978,-559.1800000000003,531069.1799999991
2023-09-06,19708.98,15807.33,3901.65,2534612.3199999994,2136.31,1878709.65,1560.6999999999998,1347064.5699999977,575.6000000000004,531644.7799999991
2023-09-07,16558.4,15872.75,685.65,2535297.9699999993,-165.23,1878544.42,-390.3899999999999,1346674.1799999978,225.15999999999985,531869.9399999991
2023-09-11,23042.120000000003,20132.67,2909.44,2538207.409999999,2347.07,1880891.49,1166.4099999999999,1347840.5899999978,1180.6600000000008,533050.5999999992
2023-09-12,15044.64,13389.1,1655.55,2539862.959999999,149.23,1881040.72,133.90999999999985,1347974.4999999977,15.319999999999709,533065.9199999991
2023-09-13,13329.2,13346.529999999999,-17.33,2539845.629999999,-52.89,1880987.83,459.10000000000036,1348433.5999999978,-511.9899999999998,532553.9299999991
2023-09-14,16000.810000000001,13371.150000000001,2629.66,2542475.289999999,2357.19,1883345.02,1390.18,1349823.7799999977,967.0099999999998,533520.9399999991
2023-09-15,17094.72,15648.37,1446.35,2543921.639999999,2120.76,1885465.78,1454.7800000000002,1351278.5599999977,665.9800000000005,534186.9199999991
2023-09-18,12983.1,13360.77,-377.66,2543543.979999999,-648.03,1884817.75,-495.8900000000001,1350782.6699999978,-152.14999999999964,534034.7699999991
2023-09-19,14313.82,12924.619999999999,1389.21,2544933.189999999,754.26,1885572.01,400.1999999999998,1351182.8699999978,354.0499999999997,534388.8199999991
2023-09-20,14322.29,12451.71,1870.58,2546803.769999999,816.87,1886388.8800000001,478.77,1351661.6399999978,338.0999999999999,534726.9199999991
2023-09-21,16382.380000000001,15694.36,688.02,2547491.789999999,284.46,1886673.34,429.0500000000002,1352090.6899999978,-144.59000000000015,534582.3299999991
2023-09-22,20297.17,15054.079999999998,5243.09,2552734.879999999,3027.11,1889700.4500000002,2366.98,1354457.6699999978,660.1300000000001,535242.4599999991
2023-09-25,13988.34,14290.47,-302.14,2552432.739999999,-462.68,1889237.7700000003,-543.0099999999998,1353914.6599999978,80.33000000000084,535322.7899999991
2023-09-26,16095.21,16358.369999999999,-263.15,2552169.589999999,9.29,1889247.0600000003,-3.5899999999996908,1353911.0699999977,12.88000000000011,535335.6699999991
2023-09-27,15762.18,13286.66,2475.53,2554645.1199999987,1623.65,1890870.7100000002,1252.7199999999998,1355163.7899999977,370.9299999999994,535706.5999999992
2023-09-28,17275.989999999998,15750.46,1525.53,2556170.6499999985,632.09,1891502.8000000003,397.3899999999999,1355561.1799999976,234.71000000000004,535941.3099999991
2023-09-29,14519.48,11362.25,3157.24,2559327.8899999987,3304.68,1894807.4800000002,2564.34,1358125.5199999977,740.3399999999997,536681.6499999991
2023-10-03,15232.73,15087.56,145.18,2559473.069999999,-943.81,1893863.6700000002,-870.4699999999998,1357255.0499999977,-73.34000000000015,536608.3099999991
2023-10-04,11126.46,10755.18,371.29,2559844.359999999,-139.01,1893724.6600000001,-228.5200000000002,1357026.5299999977,89.50999999999976,536697.8199999991
2023-10-05,9078.24,8149.4,928.84,2560773.199999999,521.55,1894246.2100000002,26.210000000000036,1357052.7399999977,495.3299999999999,537193.1499999991
2023-10-06,9225.439999999999,8534.369999999999,691.07,2561464.2699999986,1010.23,1895256.4400000002,624.05,1357676.7899999977,386.17999999999984,537579.3299999991
2023-10-09,10160.3,8875.71,1284.59,2562748.8599999985,460.28,1895716.7200000002,792.6399999999999,1358469.4299999976,-332.3599999999997,537246.9699999992
2023-10-10,14798.25,14795.77,2.48,2562751.3399999985,608.32,1896325.0400000003,1113.19,1359582.6199999976,-504.86999999999944,536742.0999999992
2023-10-11,18835.61,15805.48,3030.14,2565781.4799999986,2376.47,1898701.5100000002,2440.4500000000003,1362023.0699999975,-63.99000000000069,536678.1099999992
2023-10-12,22420.949999999997,19469.59,2951.35,2568732.8299999987,3357.9,1902059.4100000001,3094.7400000000002,1365117.8099999975,263.15999999999985,536941.2699999992
2023-10-13,16958.34,17047.190000000002,-88.85,2568643.9799999986,-369.04,1901690.37,-589.3999999999996,1364528.4099999976,220.36000000000058,537161.6299999992
2023-10-16,14362.17,13696.369999999999,665.8,2569309.7799999984,459.53,1902149.9000000001,-34.0600000000004,1364494.3499999975,493.5899999999997,537655.2199999992
2023-10-17,13327.79,11217.32,2110.47,2571420.2499999986,1256.13,1903406.03,471.7399999999998,1364966.0899999975,784.4000000000001,538439.6199999992
2023-10-18,17414.8,14932.5,2482.31,2573902.5599999987,2531.23,1905937.26,1846.1000000000004,1366812.1899999976,685.1300000000001,539124.7499999992
2023-10-19,20012.66,20661.08,-648.42,2573254.1399999987,-635.49,1905301.77,-614.4899999999998,1366197.6999999976,-21.0,539103.7499999992
2023-10-20,18537.86,15537.96,2999.9,2576254.0399999986,1727.89,1907029.66,186.96000000000004,1366384.6599999976,1540.9299999999994,540644.6799999992
2023-10-24,19058.85,16811.84,2247.0,2578501.0399999986,1453.26,1908482.92,537.1500000000001,1366921.8099999975,916.1200000000008,541560.7999999992
2023-10-25,20823.129999999997,20769.85,53.28,2578554.3199999984,886.06,1909368.98,644.0600000000004,1367565.8699999976,242.0,541802.7999999992
2023-10-26,17281.12,15064.8,2216.31,2580770.6299999985,1221.53,1910590.51,1167.5499999999997,1368733.4199999976,53.97999999999956,541856.7799999992
2023-10-27,21807.25,16763.78,5043.47,2585814.0999999987,3684.25,1914274.76,2970.3,1371703.7199999976,713.9599999999991,542570.7399999992
2023-10-30,19893.21,17254.72,2638.47,2588452.569999999,1405.36,1915680.12,1153.2300000000005,1372856.9499999976,252.14000000000033,542822.8799999992
2023-10-31,14957.15,14679.04,278.11,2588730.679999999,194.63,1915874.75,-6.110000000000127,1372850.8399999975,200.74000000000024,543023.6199999992
2023-11-01,13058.14,11104.39,1953.76,2590684.4399999985,1478.44,1917353.19,488.42999999999984,1373339.2699999975,990.0100000000002,544013.6299999992
2023-11-02,14678.09,12619.240000000002,2058.86,2592743.2999999984,2105.61,1919458.8,1203.5300000000002,1374542.7999999975,902.0700000000002,544915.6999999991
2023-11-03,20937.62,16221.689999999999,4715.93,2597459.2299999986,3751.44,1923210.24,2698.91,1377241.7099999974,1052.5300000000007,545968.2299999992
2023-11-06,24068.67,23476.52,592.15,2598051.3799999985,1786.77,1924997.01,1749.3400000000001,1378991.0499999975,37.42999999999938,546005.6599999992
2023-11-07,15550.25,15072.05,478.21,2598529.5899999985,1007.15,1926004.16,465.3499999999999,1379456.3999999976,541.8000000000002,546547.4599999993
2023-11-08,16982.06,16571.3,410.76,2598940.349999998,779.21,1926783.3699999999,354.55999999999995,1379810.9599999976,424.65000000000055,546972.1099999993
2023-11-09,13560.81,12147.0,1413.8,2600354.149999998,1438.13,1928221.4999999998,399.05999999999995,1380210.0199999977,1039.0700000000002,548011.1799999992
2023-11-10,14265.21,14862.779999999999,-597.58,2599756.569999998,-977.24,1927244.2599999998,-822.8499999999999,1379387.1699999976,-154.37999999999965,547856.7999999992
2023-11-13,14473.380000000001,11593.64,2879.74,2602636.309999998,2052.26,1929296.5199999998,1238.7999999999997,1380625.9699999976,813.46,548670.2599999992
2023-11-14,12941.33,12381.36,559.97,2603196.2799999984,1221.75,1930518.2699999998,405.6400000000003,1381031.6099999975,816.1099999999997,549486.3699999992
2023-11-15,30206.9,22681.07,7525.84,2610722.1199999982,8197.57,1938715.8399999999,6657.349999999999,1387688.9599999976,1540.21,551026.5799999991
2023-11-16,20681.92,20139.35,542.57,2611264.689999998,501.2,1939217.0399999998,651.3200000000006,1388340.2799999977,-150.1199999999999,550876.4599999991
2023-11-17,21806.98,20534.08,1272.9,2612537.589999998,1273.4,1940490.4399999997,639.4699999999993,1388979.7499999977,633.9299999999994,551510.3899999992
2023-11-20,22701.96,18511.53,4190.43,2616728.019999998,4450.71,1944941.1499999997,3332.7200000000003,1392312.4699999976,1118.0,552628.3899999992
2023-11-21,21466.48,20667.71,798.76,2617526.779999998,2061.31,1947002.4599999997,1672.71,1393985.1799999976,388.6099999999997,553016.9999999992
2023-11-22,14101.9,12756.55,1345.34,2618872.119999998,1091.58,1948094.0399999998,879.9200000000001,1394865.0999999975,211.6600000000003,553228.6599999992
2023-11-23,16900.22,13898.08,3002.14,2621874.259999998,2548.38,1950642.4199999997,2173.67,1397038.7699999975,374.6999999999998,553603.3599999992
2023-11-24,13235.18,13697.07,-461.89,2621412.369999998,-432.19,1950210.2299999997,-232.84000000000015,1396805.9299999974,-199.3499999999999,553404.0099999992
2023-11-27,14699.72,13506.720000000001,1193.0,2622605.369999998,1112.06,1951322.2899999998,99.73000000000002,1396905.6599999974,1012.3300000000004,554416.3399999992
2023-11-28,18053.82,17350.52,703.3,2623308.6699999976,649.45,1951971.7399999998,97.52000000000044,1397003.1799999974,551.9300000000003,554968.2699999992
2023-11-29,31000.879999999997,30847.339999999997,153.53,2623462.1999999974,168.36,1952140.0999999999,414.78999999999905,1397417.9699999974,-246.42000000000007,554721.8499999992
2023-11-30,22143.53,17629.78,4513.75,2627975.9499999974,3987.61,1956127.71,3017.43,1400435.3999999973,970.1799999999994,555692.0299999992
2023-12-01,18150.38,18062.85,87.52,2628063.4699999974,786.57,1956914.28,-345.22999999999956,1400090.1699999974,1131.8100000000004,556823.8399999993
2023-12-04,21956.94,20181.61,1775.32,2629838.7899999972,2607.24,1959521.52,1348.2799999999997,1401438.4499999974,1258.9700000000003,558082.8099999992
